"index","Study","Disorder","Balanced_Accuracy","Balanced_Accuracy_SD","Confounds","Feature_Type","Analysis_Type","group_var"
933,"UCLA_CNP","SCZ",0.667030303030303,0.116853971341206,"Age+Sex+FD","Features+Confounds","SPI_Combo","pec"
934,"UCLA_CNP","SCZ",0.643060606060606,0.0871774362434916,"Age+Sex+FD","Features+Confounds","SPI_Combo","phi_star_t-1_norm-0"
935,"UCLA_CNP","SCZ",0.570878787878788,0.0785610240939042,"Age+Sex+FD","Features+Confounds","SPI_Combo","pli_multitaper_max_fs-1_fmin-0_fmax-0-5"
936,"UCLA_CNP","SCZ",0.646689393939394,0.118061363616256,"Age+Sex+FD","Features+Confounds","SPI_Combo","psi_multitaper_mean_fs-1_fmin-0_fmax-0-5"
937,"UCLA_CNP","SCZ",0.625871212121212,0.127731328235328,"Age+Sex+FD","Features+Confounds","SPI_Combo","psi_wavelet_mean_fs-1_fmin-0_fmax-0-5_mean"
938,"UCLA_CNP","SCZ",0.592507575757576,0.0846957729074549,"Age+Sex+FD","Features+Confounds","SPI_Combo","sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5"
939,"UCLA_CNP","SCZ",0.64430303030303,0.0992423646597652,"Age+Sex+FD","Features+Confounds","SPI_Combo","te_kraskov_NN-4_DCE_k-max-10_tau-max-4"
940,"UCLA_CNP","SCZ",0.694030303030303,0.116305819384225,"Age+Sex","Features+Confounds","Univariate_Combo","Combo"
941,"UCLA_CNP","SCZ",0.695151515151515,0.113969056910904,"Age+Sex+FD","Features+Confounds","Univariate_Combo","Combo"
942,"UCLA_CNP","SCZ",0.672537878787879,0.12137726807347,"Age+Sex","Features+Confounds","catch25_feature","CO_Embed2_Dist_tau_d_expfit_meandiff"
943,"UCLA_CNP","SCZ",0.569416666666667,0.124230742533908,"Age+Sex","Features+Confounds","catch25_feature","CO_FirstMin_ac"
944,"UCLA_CNP","SCZ",0.602507575757576,0.109760749136881,"Age+Sex","Features+Confounds","catch25_feature","CO_HistogramAMI_even_2_5"
945,"UCLA_CNP","SCZ",0.612666666666667,0.125389408378002,"Age+Sex","Features+Confounds","catch25_feature","CO_f1ecac"
946,"UCLA_CNP","SCZ",0.499659090909091,0.112529832208523,"Age+Sex","Features+Confounds","catch25_feature","CO_trev_1_num"
947,"UCLA_CNP","SCZ",0.575393939393939,0.122360050617004,"Age+Sex","Features+Confounds","catch25_feature","DN_HistogramMode_10"
948,"UCLA_CNP","SCZ",0.532742424242424,0.128101059374397,"Age+Sex","Features+Confounds","catch25_feature","DN_HistogramMode_5"
949,"UCLA_CNP","SCZ",0.645280303030303,0.113955874406049,"Age+Sex","Features+Confounds","catch25_feature","DN_Mean"
950,"UCLA_CNP","SCZ",0.546242424242424,0.125434516692007,"Age+Sex","Features+Confounds","catch25_feature","DN_OutlierInclude_n_001_mdrmd"
951,"UCLA_CNP","SCZ",0.545560606060606,0.120887469845472,"Age+Sex","Features+Confounds","catch25_feature","DN_OutlierInclude_p_001_mdrmd"
952,"UCLA_CNP","SCZ",0.693393939393939,0.120753603611452,"Age+Sex","Features+Confounds","catch25_feature","DN_Spread_Std"
953,"UCLA_CNP","SCZ",0.600219696969697,0.12271713043869,"Age+Sex","Features+Confounds","catch25_feature","FC_LocalSimple_mean1_tauresrat"
954,"UCLA_CNP","SCZ",0.549848484848485,0.126764018254145,"Age+Sex","Features+Confounds","catch25_feature","FC_LocalSimple_mean3_stderr"
955,"UCLA_CNP","SCZ",0.567984848484848,0.117849389817186,"Age+Sex","Features+Confounds","catch25_feature","IN_AutoMutualInfoStats_40_gaussian_fmmi"
956,"UCLA_CNP","SCZ",0.556386363636364,0.148920360692342,"Age+Sex","Features+Confounds","catch25_feature","MD_hrv_classic_pnn40"
957,"UCLA_CNP","SCZ",0.621030303030303,0.125407301287085,"Age+Sex","Features+Confounds","catch25_feature","PD_PeriodicityWang_th0_01"
958,"UCLA_CNP","SCZ",0.567856060606061,0.124300234736123,"Age+Sex","Features+Confounds","catch25_feature","SB_BinaryStats_diff_longstretch0"
959,"UCLA_CNP","SCZ",0.576583333333333,0.132150597076472,"Age+Sex","Features+Confounds","catch25_feature","SB_BinaryStats_mean_longstretch1"
960,"UCLA_CNP","SCZ",0.637484848484849,0.133174474750128,"Age+Sex","Features+Confounds","catch25_feature","SB_MotifThree_quantile_hh"
961,"UCLA_CNP","SCZ",0.601886363636364,0.121951443964599,"Age+Sex","Features+Confounds","catch25_feature","SB_TransitionMatrix_3ac_sumdiagcov"
962,"UCLA_CNP","SCZ",0.599742424242424,0.134002499133249,"Age+Sex","Features+Confounds","catch25_feature","SC_FluctAnal_2_dfa_50_1_2_logi_prop_r1"
963,"UCLA_CNP","SCZ",0.596234848484849,0.127023942378482,"Age+Sex","Features+Confounds","catch25_feature","SC_FluctAnal_2_rsrangefit_50_1_logi_prop_r1"
964,"UCLA_CNP","SCZ",0.646181818181818,0.116612487867173,"Age+Sex","Features+Confounds","catch25_feature","SP_Summaries_welch_rect_area_5_1"
965,"UCLA_CNP","SCZ",0.627780303030303,0.122389306626329,"Age+Sex","Features+Confounds","catch25_feature","SP_Summaries_welch_rect_centroid"
966,"UCLA_CNP","SCZ",0.59919696969697,0.125538364451144,"Age+Sex","Features+Confounds","catch25_feature","fALFF"
967,"UCLA_CNP","SCZ",0.680143939393939,0.122542737416504,"Age+Sex+FD","Features+Confounds","catch25_feature","CO_Embed2_Dist_tau_d_expfit_meandiff"
968,"UCLA_CNP","SCZ",0.584598484848485,0.130455677516083,"Age+Sex+FD","Features+Confounds","catch25_feature","CO_FirstMin_ac"
969,"UCLA_CNP","SCZ",0.603878787878788,0.125017055537513,"Age+Sex+FD","Features+Confounds","catch25_feature","CO_HistogramAMI_even_2_5"
970,"UCLA_CNP","SCZ",0.659780303030303,0.114617592783276,"Age+Sex+FD","Features+Confounds","catch25_feature","CO_f1ecac"
971,"UCLA_CNP","SCZ",0.56419696969697,0.115758203763699,"Age+Sex+FD","Features+Confounds","catch25_feature","CO_trev_1_num"
972,"UCLA_CNP","SCZ",0.613795454545455,0.118499123482392,"Age+Sex+FD","Features+Confounds","catch25_feature","DN_HistogramMode_10"
973,"UCLA_CNP","SCZ",0.580628787878788,0.120830928718231,"Age+Sex+FD","Features+Confounds","catch25_feature","DN_HistogramMode_5"
974,"UCLA_CNP","SCZ",0.701537878787879,0.103381341643012,"Age+Sex+FD","Features+Confounds","catch25_feature","DN_Mean"
975,"UCLA_CNP","SCZ",0.600462121212121,0.12408143050604,"Age+Sex+FD","Features+Confounds","catch25_feature","DN_OutlierInclude_n_001_mdrmd"
976,"UCLA_CNP","SCZ",0.608916666666667,0.127232949923747,"Age+Sex+FD","Features+Confounds","catch25_feature","DN_OutlierInclude_p_001_mdrmd"
977,"UCLA_CNP","SCZ",0.723348484848485,0.118009829685589,"Age+Sex+FD","Features+Confounds","catch25_feature","DN_Spread_Std"
978,"UCLA_CNP","SCZ",0.628090909090909,0.117804620047401,"Age+Sex+FD","Features+Confounds","catch25_feature","FC_LocalSimple_mean1_tauresrat"
979,"UCLA_CNP","SCZ",0.606613636363636,0.135129385853175,"Age+Sex+FD","Features+Confounds","catch25_feature","FC_LocalSimple_mean3_stderr"
980,"UCLA_CNP","SCZ",0.576265151515151,0.120535832169054,"Age+Sex+FD","Features+Confounds","catch25_feature","IN_AutoMutualInfoStats_40_gaussian_fmmi"
981,"UCLA_CNP","SCZ",0.602507575757576,0.12292704697706,"Age+Sex+FD","Features+Confounds","catch25_feature","MD_hrv_classic_pnn40"
982,"UCLA_CNP","SCZ",0.638924242424242,0.113384006086251,"Age+Sex+FD","Features+Confounds","catch25_feature","PD_PeriodicityWang_th0_01"
983,"UCLA_CNP","SCZ",0.626704545454545,0.137551132179232,"Age+Sex+FD","Features+Confounds","catch25_feature","SB_BinaryStats_diff_longstretch0"
984,"UCLA_CNP","SCZ",0.60155303030303,0.115250618621804,"Age+Sex+FD","Features+Confounds","catch25_feature","SB_BinaryStats_mean_longstretch1"
985,"UCLA_CNP","SCZ",0.672363636363636,0.136764980922983,"Age+Sex+FD","Features+Confounds","catch25_feature","SB_MotifThree_quantile_hh"
986,"UCLA_CNP","SCZ",0.637901515151515,0.113971775935535,"Age+Sex+FD","Features+Confounds","catch25_feature","SB_TransitionMatrix_3ac_sumdiagcov"
987,"UCLA_CNP","SCZ",0.655992424242424,0.124244854984173,"Age+Sex+FD","Features+Confounds","catch25_feature","SC_FluctAnal_2_dfa_50_1_2_logi_prop_r1"
988,"UCLA_CNP","SCZ",0.662181818181818,0.139967126117846,"Age+Sex+FD","Features+Confounds","catch25_feature","SC_FluctAnal_2_rsrangefit_50_1_logi_prop_r1"
989,"UCLA_CNP","SCZ",0.650265151515152,0.107865957455134,"Age+Sex+FD","Features+Confounds","catch25_feature","SP_Summaries_welch_rect_area_5_1"
990,"UCLA_CNP","SCZ",0.659151515151515,0.129227211187815,"Age+Sex+FD","Features+Confounds","catch25_feature","SP_Summaries_welch_rect_centroid"
991,"UCLA_CNP","SCZ",0.636348484848485,0.129160230736561,"Age+Sex+FD","Features+Confounds","catch25_feature","fALFF"
992,"UCLA_CNP","SCZ",0.516666666666667,0.0384717891891175,"Age+Sex","Features+Confounds","pyspi14_SPI","anm"
993,"UCLA_CNP","SCZ",0.487704545454546,0.0818522454428463,"Age+Sex","Features+Confounds","pyspi14_SPI","bary_dtw_mean"
994,"UCLA_CNP","SCZ",0.625742424242424,0.105090781067386,"Age+Sex","Features+Confounds","pyspi14_SPI","cohmag_multitaper_mean_fs-1_fmin-0_fmax-0-5"
995,"UCLA_CNP","SCZ",0.567424242424242,0.137903928793643,"Age+Sex","Features+Confounds","pyspi14_SPI","coint_aeg_tstat_trend-ct_autolag-aic_maxlag-10"
996,"UCLA_CNP","SCZ",0.671916666666667,0.130243722978197,"Age+Sex","Features+Confounds","pyspi14_SPI","cov_EmpiricalCovariance"
997,"UCLA_CNP","SCZ",0.623681818181818,0.111112760860947,"Age+Sex","Features+Confounds","pyspi14_SPI","di_gaussian"
998,"UCLA_CNP","SCZ",0.666818181818182,0.106265271067304,"Age+Sex","Features+Confounds","pyspi14_SPI","dtw_constraint-itakura"
999,"UCLA_CNP","SCZ",0.600825757575758,0.0941350696986642,"Age+Sex","Features+Confounds","pyspi14_SPI","pec"
1000,"UCLA_CNP","SCZ",0.529568181818182,0.0652010986321519,"Age+Sex","Features+Confounds","pyspi14_SPI","phi_star_t-1_norm-0"
1001,"UCLA_CNP","SCZ",0.497643939393939,0.0244720754576615,"Age+Sex","Features+Confounds","pyspi14_SPI","pli_multitaper_max_fs-1_fmin-0_fmax-0-5"
1002,"UCLA_CNP","SCZ",0.529378787878788,0.103180065221642,"Age+Sex","Features+Confounds","pyspi14_SPI","psi_multitaper_mean_fs-1_fmin-0_fmax-0-5"
1003,"UCLA_CNP","SCZ",0.531159090909091,0.118989106557249,"Age+Sex","Features+Confounds","pyspi14_SPI","psi_wavelet_mean_fs-1_fmin-0_fmax-0-5_mean"
1004,"UCLA_CNP","SCZ",0.508931818181818,0.0388908707293181,"Age+Sex","Features+Confounds","pyspi14_SPI","sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5"
1005,"UCLA_CNP","SCZ",0.502477272727273,0.0321988566039933,"Age+Sex","Features+Confounds","pyspi14_SPI","te_kraskov_NN-4_DCE_k-max-10_tau-max-4"
1006,"UCLA_CNP","SCZ",0.5175,0.0390059565510788,"Age+Sex+FD","Features+Confounds","pyspi14_SPI","anm"
1007,"UCLA_CNP","SCZ",0.497128787878788,0.0837929622801504,"Age+Sex+FD","Features+Confounds","pyspi14_SPI","bary_dtw_mean"
1008,"UCLA_CNP","SCZ",0.632856060606061,0.107318325118731,"Age+Sex+FD","Features+Confounds","pyspi14_SPI","cohmag_multitaper_mean_fs-1_fmin-0_fmax-0-5"
1009,"UCLA_CNP","SCZ",0.572795454545455,0.134956050849963,"Age+Sex+FD","Features+Confounds","pyspi14_SPI","coint_aeg_tstat_trend-ct_autolag-aic_maxlag-10"
1010,"UCLA_CNP","SCZ",0.678909090909091,0.124090439114802,"Age+Sex+FD","Features+Confounds","pyspi14_SPI","cov_EmpiricalCovariance"
1011,"UCLA_CNP","SCZ",0.625719696969697,0.11312943634274,"Age+Sex+FD","Features+Confounds","pyspi14_SPI","di_gaussian"
1012,"UCLA_CNP","SCZ",0.670401515151515,0.106497376440676,"Age+Sex+FD","Features+Confounds","pyspi14_SPI","dtw_constraint-itakura"
1013,"UCLA_CNP","SCZ",0.609106060606061,0.0949578579537989,"Age+Sex+FD","Features+Confounds","pyspi14_SPI","pec"
1014,"UCLA_CNP","SCZ",0.536492424242424,0.0670417087144188,"Age+Sex+FD","Features+Confounds","pyspi14_SPI","phi_star_t-1_norm-0"
1015,"UCLA_CNP","SCZ",0.498439393939394,0.0267814949519775,"Age+Sex+FD","Features+Confounds","pyspi14_SPI","pli_multitaper_max_fs-1_fmin-0_fmax-0-5"
1016,"UCLA_CNP","SCZ",0.531174242424242,0.105602413084176,"Age+Sex+FD","Features+Confounds","pyspi14_SPI","psi_multitaper_mean_fs-1_fmin-0_fmax-0-5"
1017,"UCLA_CNP","SCZ",0.536727272727273,0.120190033818337,"Age+Sex+FD","Features+Confounds","pyspi14_SPI","psi_wavelet_mean_fs-1_fmin-0_fmax-0-5_mean"
1018,"UCLA_CNP","SCZ",0.509386363636364,0.0385125877954852,"Age+Sex+FD","Features+Confounds","pyspi14_SPI","sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5"
1019,"UCLA_CNP","SCZ",0.503477272727273,0.032366443905088,"Age+Sex+FD","Features+Confounds","pyspi14_SPI","te_kraskov_NN-4_DCE_k-max-10_tau-max-4"
